# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-05-22 20:10:06 EDT       (vaww02)
#
# Data for the following 33 site(s) are contained in this file
#    USGS 10293000 E WALKER RV NR BRIDGEPORT, CA
#    USGS 10308200 E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE
#    USGS 10344400 LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA
#    USGS 10346000 TRUCKEE R A FARAD CA
#    USGS 11160500 SAN LORENZO R A BIG TREES CA
#    USGS 11161000 SAN LORENZO R A SANTA CRUZ CA
#    USGS 11355010 PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA
#    USGS 11355500 HAT C NR HAT CREEK CA
#    USGS 11377100 SACRAMENTO R AB BEND BRIDGE NR RED BLUFF CA
#    USGS 11389500 SACRAMENTO R A COLUSA CA
#    USGS 11413000 N YUBA R BL GOODYEARS BAR CA
#    USGS 11421000 YUBA R NR MARYSVILLE CA
#    USGS 11427000 NF AMERICAN R A NORTH FORK DAM CA
#    USGS 11454000 PUTAH C NR WINTERS CA
#    USGS 11467000 RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA
#    USGS 11468000 NAVARRO R NR NAVARRO CA
#    USGS 11468500 NOYO R NR FORT BRAGG CA
#    USGS 11468900 MATTOLE R NR ETTERSBURG CA
#    USGS 11469000 MATTOLE R NR PETROLIA CA
#    USGS 11475000 EEL R A FORT SEWARD CA
#    USGS 11477000 EEL R A SCOTIA CA
#    USGS 11478500 VAN DUZEN R NR BRIDGEVILLE CA
#    USGS 11481000 MAD R NR ARCATA CA
#    USGS 11482500 REDWOOD C A ORICK CA
#    USGS 11525500 TRINITY R A LEWISTON CA
#    USGS 11526250 TRINITY R A JUNCTION CITY CA
#    USGS 11527000 TRINITY R NR BURNT RANCH CA
#    USGS 11532500 SMITH R NR CRESCENT CITY CA
#    USGS 14303600 NESTUCCA RIVER NEAR BEAVER, OR
#    USGS 14319500 NORTH UMPQUA RIVER AT WINCHESTER, OR
#    USGS 14321000 UMPQUA RIVER NEAR ELKTON, OR
#    USGS 14361500 ROGUE RIVER AT GRANTS PASS, OR
#    USGS 14372300 ROGUE RIVER NEAR AGNESS, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 10293000
#            TS   parameter     statistic     Description
#        102494       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=10293000&ts_ids=102494]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	102494_00060_00003	102494_00060_00003_cd
USGS	11527000	2016-12-03	1220	A
USGS	11527000	2016-12-04	1170	A
USGS	11527000	2016-12-05	1220	A
USGS	11527000	2016-12-06	1190	A
USGS	11527000	2016-12-07	1120	A
USGS	11527000	2016-12-08	1130	A
USGS	11527000	2016-12-09	1280	A
USGS	11527000	2016-12-10	4790	A
USGS	11527000	2016-12-11	4020	A
USGS	11527000	2016-12-12	2750	A
USGS	11527000	2016-12-13	2240	A
USGS	11527000	2016-12-14	3050	A
USGS	11527000	2016-12-15	12500	A
USGS	11527000	2016-12-16	8890	A
USGS	11527000	2016-12-17	4850	A
USGS	11527000	2016-12-18	3470	A
USGS	11527000	2016-12-19	2810	A
USGS	11527000	2016-12-20	2440	A
USGS	11527000	2016-12-21	2200	A
USGS	11527000	2016-12-22	1990	A
USGS	11527000	2016-12-23	2010	A
USGS	11527000	2016-12-24	2000	A
USGS	11527000	2016-12-25	1780	A
USGS	11527000	2016-12-26	1640	A
USGS	11527000	2016-12-27	1530	A
USGS	11527000	2016-12-28	1470	A
USGS	11527000	2016-12-29	1400	A
USGS	11527000	2016-12-30	1360	A
USGS	11527000	2016-12-31	1350	A
USGS	11527000	2017-01-01	1300	A
USGS	11527000	2017-01-02	1290	A
USGS	11527000	2017-01-03	1290	A
USGS	11527000	2017-01-04	1570	A
USGS	11527000	2017-01-05	1530	A
USGS	11527000	2017-01-06	1420	A
USGS	11527000	2017-01-07	1520	A
USGS	11527000	2017-01-08	5460	A
USGS	11527000	2017-01-09	12500	A
USGS	11527000	2017-01-10	10100	A
USGS	11527000	2017-01-11	12400	A
USGS	11527000	2017-01-12	7750	A
USGS	11527000	2017-01-13	5420	A
USGS	11527000	2017-01-14	4240	A
USGS	11527000	2017-01-15	3600	A
USGS	11527000	2017-01-16	3160	A
USGS	11527000	2017-01-17	2900	A
USGS	11527000	2017-01-18	3700	A
USGS	11527000	2017-01-19	6190	A
USGS	11527000	2017-01-20	6530	A
USGS	11527000	2017-01-21	6450	A
USGS	11527000	2017-01-22	6700	A
USGS	11527000	2017-01-23	6050	A
USGS	11527000	2017-01-24	4760	A
USGS	11527000	2017-01-25	3960	A
USGS	11527000	2017-01-26	3380	A
USGS	11527000	2017-01-27	3000	A
USGS	11527000	2017-01-28	2770	A
USGS	11527000	2017-01-29	2620	A
USGS	11527000	2017-01-30	2530	A
USGS	11527000	2017-01-31	2510	A
USGS	11527000	2017-02-01	2480	A
USGS	11527000	2017-02-02	2590	A
USGS	11527000	2017-02-03	4430	A
USGS	11527000	2017-02-04	7700	A
USGS	11527000	2017-02-05	6750	A
USGS	11527000	2017-02-06	8540	A
USGS	11527000	2017-02-07	12300	A
USGS	11527000	2017-02-08	12500	A
USGS	11527000	2017-02-09	21700	A
USGS	11527000	2017-02-10	19300	A
USGS	11527000	2017-02-11	11800	A
USGS	11527000	2017-02-12	8720	A
USGS	11527000	2017-02-13	7010	A
USGS	11527000	2017-02-14	5930	A
USGS	11527000	2017-02-15	5310	A
USGS	11527000	2017-02-16	7780	A
USGS	11527000	2017-02-17	7940	A
USGS	11527000	2017-02-18	7880	A
USGS	11527000	2017-02-19	7220	A
USGS	11527000	2017-02-20	7700	A
USGS	11527000	2017-02-21	11100	A
USGS	11527000	2017-02-22	9290	A
USGS	11527000	2017-02-23	7430	A
USGS	11527000	2017-02-24	6190	A
USGS	11527000	2017-02-25	5380	A
USGS	11527000	2017-02-26	4690	A
USGS	11527000	2017-02-27	4220	A
USGS	11527000	2017-02-28	3820	A
USGS	11527000	2017-03-01	3480	A
USGS	11527000	2017-03-02	3230	A
USGS	11527000	2017-03-03	3040	A
USGS	11527000	2017-03-04	2990	A
USGS	11527000	2017-03-05	2980	A
USGS	11527000	2017-03-06	2850	A
USGS	11527000	2017-03-07	2780	A
USGS	11527000	2017-03-08	2920	A
USGS	11527000	2017-03-09	3630	A
USGS	11527000	2017-03-10	4170	A
USGS	11527000	2017-03-11	3990	A
USGS	11527000	2017-03-12	3760	A
USGS	11527000	2017-03-13	3590	A
USGS	11527000	2017-03-14	3740	A
USGS	11527000	2017-03-15	4270	A
USGS	11527000	2017-03-16	4540	A
USGS	11527000	2017-03-17	4010	A
USGS	11527000	2017-03-18	4130	A
USGS	11527000	2017-03-19	5620	A
USGS	11527000	2017-03-20	5310	A
USGS	11527000	2017-03-21	6750	A
USGS	11527000	2017-03-22	6600	A
USGS	11527000	2017-03-23	5420	A
USGS	11527000	2017-03-24	6160	A
USGS	11527000	2017-03-25	6650	A
USGS	11527000	2017-03-26	5890	A
USGS	11527000	2017-03-27	5810	A
USGS	11527000	2017-03-28	5180	A
USGS	11527000	2017-03-29	4770	A
USGS	11527000	2017-03-30	5220	A
USGS	11527000	2017-03-31	4670	A
USGS	11527000	2017-04-01	4180	A
USGS	11527000	2017-04-02	4070	A
USGS	11527000	2017-04-03	3880	A
USGS	11527000	2017-04-04	3570	A
USGS	11527000	2017-04-05	3470	A
USGS	11527000	2017-04-06	4520	A
USGS	11527000	2017-04-07	5780	A
USGS	11527000	2017-04-08	5480	A
USGS	11527000	2017-04-09	5010	A
USGS	11527000	2017-04-10	4730	A
USGS	11527000	2017-04-11	4720	A
USGS	11527000	2017-04-12	5240	A
USGS	11527000	2017-04-13	5480	A
USGS	11527000	2017-04-14	5210	A
USGS	11527000	2017-04-15	4900	A
USGS	11527000	2017-04-16	4730	A
USGS	11527000	2017-04-17	4680	A
USGS	11527000	2017-04-18	4910	A
USGS	11527000	2017-04-19	4960	A
USGS	11527000	2017-04-20	5330	A
USGS	11527000	2017-04-21	4650	A
USGS	11527000	2017-04-22	4270	A
USGS	11527000	2017-04-23	4530	A
USGS	11527000	2017-04-24	5710	A
USGS	11527000	2017-04-25	7460	A
USGS	11527000	2017-04-26	10700	A
USGS	11527000	2017-04-27	14500	A
USGS	11527000	2017-04-28	14400	A
USGS	11527000	2017-04-29	14100	A
USGS	11527000	2017-04-30	12000	A
USGS	11527000	2017-05-01	10000	A
USGS	11527000	2017-05-02	8670	A
USGS	11527000	2017-05-03	7560	A
USGS	11527000	2017-05-04	7000	A
USGS	11527000	2017-05-05	6810	A
USGS	11527000	2017-05-06	5580	A
USGS	11527000	2017-05-07	4630	A
USGS	11527000	2017-05-08	4400	A
USGS	11527000	2017-05-09	4600	A
USGS	11527000	2017-05-10	5800	A
USGS	11527000	2017-05-11	7970	A
USGS	11527000	2017-05-12	7760	A
USGS	11527000	2017-05-13	7470	A
USGS	11527000	2017-05-14	7330	A
USGS	11527000	2017-05-15	7170	A
USGS	11527000	2017-05-16	6880	A
USGS	11527000	2017-05-17	6680	A
USGS	11527000	2017-05-18	6560	A
USGS	11527000	2017-05-19	6460	A
USGS	11527000	2017-05-20	6560	A
USGS	11527000	2017-05-21	6610	A
USGS	11527000	2017-05-22	6540	A
USGS	11527000	2017-05-23	6640	A
USGS	11527000	2017-05-24	6540	A
USGS	11527000	2017-05-25	6710	A
USGS	11527000	2017-05-26	6000	A
USGS	11527000	2017-05-27	6210	A
USGS	11527000	2017-05-28	5990	A
USGS	11527000	2017-05-29	6220	A
USGS	11527000	2017-05-30	5950	A
USGS	11527000	2017-05-31	6050	A
USGS	11527000	2017-06-01	5690	A
USGS	11527000	2017-06-02	5500	A
USGS	11527000	2017-06-03	5350	A
USGS	11527000	2017-06-04	5340	A
USGS	11527000	2017-06-05	5040	A
USGS	11527000	2017-06-06	4860	A
USGS	11527000	2017-06-07	4860	A
USGS	11527000	2017-06-08	5590	A
USGS	11527000	2017-06-09	4940	A
USGS	11527000	2017-06-10	4340	A
USGS	11527000	2017-06-11	4150	A
USGS	11527000	2017-06-12	3970	A
USGS	11527000	2017-06-13	3760	A
USGS	11527000	2017-06-14	3680	A
USGS	11527000	2017-06-15	3610	A
USGS	11527000	2017-06-16	3580	A
USGS	11527000	2017-06-17	3800	A
USGS	11527000	2017-06-18	3910	A
USGS	11527000	2017-06-19	3800	A
USGS	11527000	2017-06-20	3690	A
USGS	11527000	2017-06-21	3460	A
USGS	11527000	2017-06-22	3300	A
USGS	11527000	2017-06-23	3130	A
USGS	11527000	2017-06-24	3160	A
USGS	11527000	2017-06-25	3170	A
USGS	11527000	2017-06-26	3040	A
USGS	11527000	2017-06-27	2820	A
USGS	11527000	2017-06-28	2700	A
USGS	11527000	2017-06-29	2650	A
USGS	11527000	2017-06-30	2620	A
USGS	11527000	2017-07-01	2640	A
USGS	11527000	2017-07-02	2630	A
USGS	11527000	2017-07-03	2530	A
USGS	11527000	2017-07-04	2540	A
USGS	11527000	2017-07-05	2420	A
USGS	11527000	2017-07-06	2290	A
USGS	11527000	2017-07-07	2180	A
USGS	11527000	2017-07-08	2100	A
USGS	11527000	2017-07-09	1970	A
USGS	11527000	2017-07-10	1960	A
USGS	11527000	2017-07-11	1900	A
USGS	11527000	2017-07-12	1830	A
USGS	11527000	2017-07-13	1810	A
USGS	11527000	2017-07-14	1790	A
USGS	11527000	2017-07-15	1700	A
USGS	11527000	2017-07-16	1630	A
USGS	11527000	2017-07-17	1600	A
USGS	11527000	2017-07-18	1590	A
USGS	11527000	2017-07-19	1570	A
USGS	11527000	2017-07-20	1560	A
USGS	11527000	2017-07-21	1540	A
USGS	11527000	2017-07-22	1540	A
USGS	11527000	2017-07-23	1460	A
USGS	11527000	2017-07-24	1350	A
USGS	11527000	2017-07-25	1330	A
USGS	11527000	2017-07-26	1240	A
USGS	11527000	2017-07-27	1190	A
USGS	11527000	2017-07-28	1180	A
USGS	11527000	2017-07-29	1120	A
USGS	11527000	2017-07-30	1120	A
USGS	11527000	2017-07-31	1020	A
USGS	11527000	2017-08-01	1030	A
USGS	11527000	2017-08-02	1030	A
USGS	11527000	2017-08-03	1030	A
USGS	11527000	2017-08-04	1020	A
USGS	11527000	2017-08-05	1010	A
USGS	11527000	2017-08-06	955	A
USGS	11527000	2017-08-07	996	A
USGS	11527000	2017-08-08	951	A
USGS	11527000	2017-08-09	921	A
USGS	11527000	2017-08-10	885	A
USGS	11527000	2017-08-11	840	A
USGS	11527000	2017-08-12	779	A
USGS	11527000	2017-08-13	754	A
USGS	11527000	2017-08-14	742	A
USGS	11527000	2017-08-15	741	A
USGS	11527000	2017-08-16	748	A
USGS	11527000	2017-08-17	711	A
USGS	11527000	2017-08-18	634	A
USGS	11527000	2017-08-19	624	A
USGS	11527000	2017-08-20	622	A
USGS	11527000	2017-08-21	1180	A
USGS	11527000	2017-08-22	2370	A
USGS	11527000	2017-08-23	1740	A
USGS	11527000	2017-08-24	1230	A
USGS	11527000	2017-08-25	758	A
USGS	11527000	2017-08-26	645	A
USGS	11527000	2017-08-27	626	A
USGS	11527000	2017-08-28	618	A
USGS	11527000	2017-08-29	609	A
USGS	11527000	2017-08-30	612	A
USGS	11527000	2017-08-31	591	A
USGS	11527000	2017-09-01	600	A
USGS	11527000	2017-09-02	594	A
USGS	11527000	2017-09-03	594	A
USGS	11527000	2017-09-04	596	A
USGS	11527000	2017-09-05	589	A
USGS	11527000	2017-09-06	583	A
USGS	11527000	2017-09-07	595	A
USGS	11527000	2017-09-08	628	A
USGS	11527000	2017-09-09	614	A
USGS	11527000	2017-09-10	608	A
USGS	11527000	2017-09-11	599	A
USGS	11527000	2017-09-12	589	A
USGS	11527000	2017-09-13	588	A
USGS	11527000	2017-09-14	581	A
USGS	11527000	2017-09-15	581	A
USGS	11527000	2017-09-16	579	A
USGS	11527000	2017-09-17	579	A
USGS	11527000	2017-09-18	580	A
USGS	11527000	2017-09-19	588	A
USGS	11527000	2017-09-20	619	A
USGS	11527000	2017-09-21	644	A
USGS	11527000	2017-09-22	636	A
USGS	11527000	2017-09-23	622	A
USGS	11527000	2017-09-24	615	A
USGS	11527000	2017-09-25	611	A
USGS	11527000	2017-09-26	607	A
USGS	11527000	2017-09-27	603	A
USGS	11527000	2017-09-28	598	A
USGS	11527000	2017-09-29	596	A
USGS	11527000	2017-09-30	595	A
USGS	11527000	2017-10-01	594	A
USGS	11527000	2017-10-02	597	A
USGS	11527000	2017-10-03	600	A
USGS	11527000	2017-10-04	594	A
USGS	11527000	2017-10-05	597	A
USGS	11527000	2017-10-06	599	A
USGS	11527000	2017-10-07	600	A
USGS	11527000	2017-10-08	600	A
USGS	11527000	2017-10-09	596	A
USGS	11527000	2017-10-10	596	A
USGS	11527000	2017-10-11	600	A
USGS	11527000	2017-10-12	601	A
USGS	11527000	2017-10-13	610	A
USGS	11527000	2017-10-14	614	A
USGS	11527000	2017-10-15	574	A
USGS	11527000	2017-10-16	522	A
USGS	11527000	2017-10-17	471	A
USGS	11527000	2017-10-18	446	A
USGS	11527000	2017-10-19	450	A
USGS	11527000	2017-10-20	515	A
USGS	11527000	2017-10-21	515	A
USGS	11527000	2017-10-22	594	A
USGS	11527000	2017-10-23	620	A
USGS	11527000	2017-10-24	571	A
USGS	11527000	2017-10-25	525	A
USGS	11527000	2017-10-26	494	A
USGS	11527000	2017-10-27	518	A
USGS	11527000	2017-10-28	523	A
USGS	11527000	2017-10-29	519	A
USGS	11527000	2017-10-30	513	A
USGS	11527000	2017-10-31	510	A
USGS	11527000	2017-11-01	510	A
USGS	11527000	2017-11-02	510	A
USGS	11527000	2017-11-03	517	A
USGS	11527000	2017-11-04	613	A
USGS	11527000	2017-11-05	592	A
USGS	11527000	2017-11-06	573	A
USGS	11527000	2017-11-07	560	A
USGS	11527000	2017-11-08	574	A
USGS	11527000	2017-11-09	771	A
USGS	11527000	2017-11-10	854	A
USGS	11527000	2017-11-11	877	A
USGS	11527000	2017-11-12	722	A
USGS	11527000	2017-11-13	777	A
USGS	11527000	2017-11-14	1050	A
USGS	11527000	2017-11-15	823	A
USGS	11527000	2017-11-16	1130	A
USGS	11527000	2017-11-17	1000	A
USGS	11527000	2017-11-18	835	A
USGS	11527000	2017-11-19	747	A
USGS	11527000	2017-11-20	1400	A
USGS	11527000	2017-11-21	3630	A
USGS	11527000	2017-11-22	2030	A
USGS	11527000	2017-11-23	1500	A
USGS	11527000	2017-11-24	1590	A
USGS	11527000	2017-11-25	1190	A
USGS	11527000	2017-11-26	1090	A
USGS	11527000	2017-11-27	1740	A
USGS	11527000	2017-11-28	1220	A
USGS	11527000	2017-11-29	1040	A
USGS	11527000	2017-11-30	933	A
USGS	11527000	2017-12-01	859	A
USGS	11527000	2017-12-02	812	A
USGS	11527000	2017-12-03	832	A
USGS	11527000	2017-12-04	784	A
USGS	11527000	2017-12-05	755	A
USGS	11527000	2017-12-06	742	A
USGS	11527000	2017-12-07	727	A
USGS	11527000	2017-12-08	708	A
USGS	11527000	2017-12-09	693	A
USGS	11527000	2017-12-10	675	A
USGS	11527000	2017-12-11	638	A
USGS	11527000	2017-12-12	637	A
USGS	11527000	2017-12-13	635	A
USGS	11527000	2017-12-14	627	A
USGS	11527000	2017-12-15	623	A
USGS	11527000	2017-12-16	620	A
USGS	11527000	2017-12-17	611	A
USGS	11527000	2017-12-18	604	A
USGS	11527000	2017-12-19	604	A
USGS	11527000	2017-12-20	636	A
USGS	11527000	2017-12-21	609	A
USGS	11527000	2017-12-22	596	A
USGS	11527000	2017-12-23	594	A
USGS	11527000	2017-12-24	589	A
USGS	11527000	2017-12-25	585	A
USGS	11527000	2017-12-26	585	A
USGS	11527000	2017-12-27	580	A
USGS	11527000	2017-12-28	575	A
USGS	11527000	2017-12-29	569	A
USGS	11527000	2017-12-30	566	A
USGS	11527000	2017-12-31	566	A
USGS	11527000	2018-01-01	566	A
USGS	11527000	2018-01-02	561	A
USGS	11527000	2018-01-03	559	A
USGS	11527000	2018-01-04	559	A
USGS	11527000	2018-01-05	629	A
USGS	11527000	2018-01-06	856	A
USGS	11527000	2018-01-07	708	A
USGS	11527000	2018-01-08	666	A
USGS	11527000	2018-01-09	812	A
USGS	11527000	2018-01-10	920	A
USGS	11527000	2018-01-11	879	A
USGS	11527000	2018-01-12	865	A
USGS	11527000	2018-01-13	802	A
USGS	11527000	2018-01-14	757	A
USGS	11527000	2018-01-15	733	A
USGS	11527000	2018-01-16	964	A
USGS	11527000	2018-01-17	980	A
USGS	11527000	2018-01-18	1140	A
USGS	11527000	2018-01-19	1500	A
USGS	11527000	2018-01-20	1250	A
USGS	11527000	2018-01-21	1130	A
USGS	11527000	2018-01-22	1150	A
USGS	11527000	2018-01-23	1100	A
USGS	11527000	2018-01-24	1180	A
USGS	11527000	2018-01-25	1620	A
USGS	11527000	2018-01-26	1420	A
USGS	11527000	2018-01-27	1280	A
USGS	11527000	2018-01-28	1320	A
USGS	11527000	2018-01-29	1350	A
USGS	11527000	2018-01-30	1380	A
USGS	11527000	2018-01-31	1410	A
USGS	11527000	2018-02-01	1340	A
USGS	11527000	2018-02-02	1390	A
USGS	11527000	2018-02-03	1440	A
USGS	11527000	2018-02-04	1560	A
USGS	11527000	2018-02-05	1480	A
USGS	11527000	2018-02-06	1380	A
USGS	11527000	2018-02-07	1230	A
USGS	11527000	2018-02-08	1140	A
USGS	11527000	2018-02-09	1100	A
USGS	11527000	2018-02-10	1050	A
USGS	11527000	2018-02-11	987	A
USGS	11527000	2018-02-12	943	A
USGS	11527000	2018-02-13	895	A
USGS	11527000	2018-02-14	858	A
USGS	11527000	2018-02-15	827	A
USGS	11527000	2018-02-16	799	A
USGS	11527000	2018-02-17	780	A
USGS	11527000	2018-02-18	775	A
USGS	11527000	2018-02-19	763	A
USGS	11527000	2018-02-20	739	A
USGS	11527000	2018-02-21	728	A
USGS	11527000	2018-02-22	720	A
USGS	11527000	2018-02-23	697	A
USGS	11527000	2018-02-24	685	A
USGS	11527000	2018-02-25	677	A
USGS	11527000	2018-02-26	709	A
USGS	11527000	2018-02-27	681	A
USGS	11527000	2018-02-28	670	A
USGS	11527000	2018-03-01	772	A
USGS	11527000	2018-03-02	844	A
USGS	11527000	2018-03-03	786	A
USGS	11527000	2018-03-04	769	A
USGS	11527000	2018-03-05	744	A
USGS	11527000	2018-03-06	740	A
USGS	11527000	2018-03-07	771	A
USGS	11527000	2018-03-08	891	A
USGS	11527000	2018-03-09	1130	A
USGS	11527000	2018-03-10	1430	A
USGS	11527000	2018-03-11	1330	A
USGS	11527000	2018-03-12	1280	A
USGS	11527000	2018-03-13	1780	A
USGS	11527000	2018-03-14	2080	A
USGS	11527000	2018-03-15	1740	A
USGS	11527000	2018-03-16	1620	A
USGS	11527000	2018-03-17	1480	A
USGS	11527000	2018-03-18	1370	A
USGS	11527000	2018-03-19	1300	A
USGS	11527000	2018-03-20	1290	A
USGS	11527000	2018-03-21	1360	A
USGS	11527000	2018-03-22	2150	A
USGS	11527000	2018-03-23	2190	A
USGS	11527000	2018-03-24	2010	A
USGS	11527000	2018-03-25	1810	A
USGS	11527000	2018-03-26	1650	A
USGS	11527000	2018-03-27	1550	A
USGS	11527000	2018-03-28	1560	A
USGS	11527000	2018-03-29	1660	A
USGS	11527000	2018-03-30	1680	A
USGS	11527000	2018-03-31	1630	A
USGS	11527000	2018-04-01	1580	A
USGS	11527000	2018-04-02	1560	A
USGS	11527000	2018-04-03	1460	A
USGS	11527000	2018-04-04	1370	A
USGS	11527000	2018-04-05	1390	A
USGS	11527000	2018-04-06	3460	A
USGS	11527000	2018-04-07	10800	A
USGS	11527000	2018-04-08	5900	A
USGS	11527000	2018-04-09	3840	A
USGS	11527000	2018-04-10	3150	A
USGS	11527000	2018-04-11	2770	A
USGS	11527000	2018-04-12	2440	A
USGS	11527000	2018-04-13	2130	A
USGS	11527000	2018-04-14	1990	A
USGS	11527000	2018-04-15	1920	A
USGS	11527000	2018-04-16	1860	A
USGS	11527000	2018-04-17	1900	A
USGS	11527000	2018-04-18	2780	A
USGS	11527000	2018-04-19	2430	A
USGS	11527000	2018-04-20	1990	A
USGS	11527000	2018-04-21	1790	A
USGS	11527000	2018-04-22	1610	A
USGS	11527000	2018-04-23	1430	A
USGS	11527000	2018-04-24	1480	A
USGS	11527000	2018-04-25	1620	A
USGS	11527000	2018-04-26	1730	A
USGS	11527000	2018-04-27	1960	A
USGS	11527000	2018-04-28	1970	A
USGS	11527000	2018-04-29	2490	A
USGS	11527000	2018-04-30	2120	A
USGS	11527000	2018-05-01	1710	A
USGS	11527000	2018-05-02	1660	A
USGS	11527000	2018-05-03	1800	A
USGS	11527000	2018-05-04	2200	A
USGS	11527000	2018-05-05	2400	A
USGS	11527000	2018-05-06	2430	A
USGS	11527000	2018-05-07	2400	A
USGS	11527000	2018-05-08	2240	A
USGS	11527000	2018-05-09	2200	A
USGS	11527000	2018-05-10	2230	A
USGS	11527000	2018-05-11	2190	A
USGS	11527000	2018-05-12	2170	A
USGS	11527000	2018-05-13	2370	A
USGS	11527000	2018-05-14	2400	A
USGS	11527000	2018-05-15	2440	A
USGS	11527000	2018-05-16	2470	A
USGS	11527000	2018-05-17	2420	A
USGS	11527000	2018-05-18	2280	A
USGS	11527000	2018-05-19	2160	A
USGS	11527000	2018-05-20	2170	A
USGS	11527000	2018-05-21	2240	A
USGS	11527000	2018-05-22	2140	A
USGS	11527000	2018-05-23	2120	A
USGS	11527000	2018-05-24	2140	A
USGS	11527000	2018-05-25	2090	A
USGS	11527000	2018-05-26	2300	A
USGS	11527000	2018-05-27	2120	A
USGS	11527000	2018-05-28	2030	A
USGS	11527000	2018-05-29	2050	A
USGS	11527000	2018-05-30	1970	A
USGS	11527000	2018-05-31	1910	A
USGS	11527000	2018-06-01	1790	A
USGS	11527000	2018-06-02	1700	A
USGS	11527000	2018-06-03	1620	A
USGS	11527000	2018-06-04	1570	A
USGS	11527000	2018-06-05	1500	A
USGS	11527000	2018-06-06	1480	A
USGS	11527000	2018-06-07	1700	A
USGS	11527000	2018-06-08	1630	A
USGS	11527000	2018-06-09	1460	A
USGS	11527000	2018-06-10	1400	A
USGS	11527000	2018-06-11	1280	A
USGS	11527000	2018-06-12	1170	A
USGS	11527000	2018-06-13	1120	A
USGS	11527000	2018-06-14	1100	A
USGS	11527000	2018-06-15	1050	A
USGS	11527000	2018-06-16	1010	A
USGS	11527000	2018-06-17	956	A
USGS	11527000	2018-06-18	937	A
USGS	11527000	2018-06-19	897	A
USGS	11527000	2018-06-20	849	A
USGS	11527000	2018-06-21	838	A
USGS	11527000	2018-06-22	788	A
USGS	11527000	2018-06-23	754	A
USGS	11527000	2018-06-24	716	A
USGS	11527000	2018-06-25	681	A
USGS	11527000	2018-06-26	661	A
USGS	11527000	2018-06-27	639	A
USGS	11527000	2018-06-28	624	A
USGS	11527000	2018-06-29	620	A
USGS	11527000	2018-06-30	606	A
USGS	11527000	2018-07-01	587	A
USGS	11527000	2018-07-02	577	A
USGS	11527000	2018-07-03	573	A
USGS	11527000	2018-07-04	569	A
USGS	11527000	2018-07-05	566	A
USGS	11527000	2018-07-06	561	A
USGS	11527000	2018-07-07	561	A
USGS	11527000	2018-07-08	555	A
USGS	11527000	2018-07-09	548	A
USGS	11527000	2018-07-10	543	A
USGS	11527000	2018-07-11	538	A
USGS	11527000	2018-07-12	525	A
USGS	11527000	2018-07-13	523	A
USGS	11527000	2018-07-14	526	A
USGS	11527000	2018-07-15	520	A
USGS	11527000	2018-07-16	530	A
USGS	11527000	2018-07-17	539	A
USGS	11527000	2018-07-18	533	A
USGS	11527000	2018-07-19	526	A
USGS	11527000	2018-07-20	523	A
USGS	11527000	2018-07-21	521	A
USGS	11527000	2018-07-22	519	A
USGS	11527000	2018-07-23	520	A
USGS	11527000	2018-07-24	517	A
USGS	11527000	2018-07-25	512	A
USGS	11527000	2018-07-26	508	A
USGS	11527000	2018-07-27	668	A
USGS	11527000	2018-07-28	820	A
USGS	11527000	2018-07-29	1030	A
USGS	11527000	2018-07-30	870	A
USGS	11527000	2018-07-31	838	A
USGS	11527000	2018-08-01	836	A
USGS	11527000	2018-08-02	824	A
USGS	11527000	2018-08-03	827	A
USGS	11527000	2018-08-04	831	A
USGS	11527000	2018-08-05	831	A
USGS	11527000	2018-08-06	829	A
USGS	11527000	2018-08-07	825	A
USGS	11527000	2018-08-08	822	A
USGS	11527000	2018-08-09	829	A
USGS	11527000	2018-08-10	827	A
USGS	11527000	2018-08-11	822	A
USGS	11527000	2018-08-12	847	A
USGS	11527000	2018-08-13	850	A
USGS	11527000	2018-08-14	849	A
USGS	11527000	2018-08-15	844	A
USGS	11527000	2018-08-16	843	A
USGS	11527000	2018-08-17	844	A
USGS	11527000	2018-08-18	845	A
USGS	11527000	2018-08-19	845	A
USGS	11527000	2018-08-20	833	A
USGS	11527000	2018-08-21	840	A
USGS	11527000	2018-08-22	845	A
USGS	11527000	2018-08-23	846	A
USGS	11527000	2018-08-24	813	A
USGS	11527000	2018-08-25	761	A
USGS	11527000	2018-08-26	758	A
